Id,SalePrice
2056,151541.671875
2057,105643.046875
2058,211573.84375
2059,129955.453125
2060,170614.5
2061,155451.71875
2062,112510.53125
2063,115603.9609375
2064,112395.578125
2065,129174.78125
2066,154360.625
2067,106248.125
2068,134491.3125
2069,60628.23046875
2070,94760.0078125
2071,89078.328125
2072,142295.71875
2073,123589.71875
2074,166800.078125
2075,138284.390625
2076,118517.890625
2077,143506.0
2078,106846.6953125
2079,135161.71875
2080,103533.828125
2081,119308.90625
2082,114171.265625
2083,133692.15625
2084,90374.9609375
2085,102637.03125
2086,104354.390625
2087,129756.609375
2088,97562.703125
2089,81082.8359375
2090,126815.15625
2091,111523.0703125
2092,130522.1953125
2093,137864.546875
2094,116017.703125
2095,151169.46875
2096,73186.5546875
2097,118930.1796875
2098,141961.59375
2099,32838.52734375
2100,67355.7109375
2101,123333.671875
2102,129721.5703125
2103,99618.4375
2104,144008.609375
2105,142011.390625
2106,44342.89453125
2107,189737.203125
2108,118710.7734375
2109,97648.1015625
2110,92064.28125
2111,121061.328125
2112,119357.5546875
2113,124016.3359375
2114,113245.296875
2115,156901.5625
2116,93570.6640625
2117,135762.046875
2118,121679.1953125
2119,94845.9140625
2120,134841.625
2121,86717.2734375
2122,104850.109375
2123,68571.65625
2124,147168.09375
2125,133057.015625
2126,154344.6875
2127,157277.796875
2128,127482.3203125
2129,76507.6328125
2130,118976.09375
2131,121873.28125
2132,105678.84375
2133,110438.8984375
2134,131640.453125
2135,104238.96875
2136,58763.26171875
2137,101689.1171875
2138,141836.75
2139,143369.53125
2140,144720.609375
2141,139804.65625
2142,119610.4609375
2143,131424.765625
2144,106434.46875
2145,142027.1875
2146,147655.90625
2147,143744.09375
2148,141565.9375
2149,159336.0625
2150,198681.3125
2151,114003.7578125
2152,184604.828125
2153,179506.34375
2154,94027.6015625
2155,128841.203125
2156,259084.46875
2157,219968.953125
2158,224133.40625
2159,208409.3125
2160,178219.265625
2161,230248.3125
2162,345484.03125
2163,349643.84375
2164,225153.65625
2165,158649.09375
2166,148434.5625
2167,195977.109375
2168,186495.0625
2169,185422.296875
2170,196875.28125
2171,147025.40625
2172,132345.5
2173,138937.4375
2174,206311.125
2175,243531.578125
2176,273594.625
2177,219934.25
2178,209955.875
2179,132900.28125
2180,183583.34375
2181,181071.25
2182,203347.40625
2183,183629.625
2184,114169.96875
2185,113565.390625
2186,139148.59375
2187,149864.328125
2188,162493.0
2189,280742.4375
2190,53297.5234375
2191,51320.26953125
2192,75157.71875
2193,127305.0234375
2194,99496.1796875
2195,96152.390625
2196,103435.171875
2197,119954.5078125
2198,141697.03125
2199,195600.375
2200,119589.375
2201,138295.15625
2202,198252.546875
2203,121219.2109375
2204,164456.375
2205,93435.90625
2206,116404.96875
2207,174547.59375
2208,211644.34375
2209,179691.40625
2210,105222.96875
2211,102685.296875
2212,130539.5625
2213,108468.5625
2214,143966.21875
2215,91501.515625
2216,148380.0
2217,87129.5234375
2218,73245.1015625
2219,76185.53125
2220,67981.6953125
2221,293532.0
2222,269314.78125
2223,280757.34375
2224,204849.34375
2225,127098.8125
2226,171051.015625
2227,198260.09375
2228,269267.71875
2229,236237.734375
2230,137639.15625
2231,208822.1875
2232,168730.640625
2233,192518.25
2234,263698.78125
2235,231076.34375
2236,237679.8125
2237,306088.625
2238,188948.46875
2239,107800.0703125
2240,157439.515625
2241,151324.703125
2242,113034.78125
2243,124140.2421875
2244,107963.5
2245,99224.8671875
2246,139415.25
2247,112006.796875
2248,102557.953125
2249,120413.609375
2250,120877.96875
2251,108876.1875
2252,165402.53125
2253,135757.21875
2254,154741.21875
2255,181557.75
2256,172893.96875
2257,195948.984375
2258,154259.125
2259,162998.40625
2260,145000.984375
2261,167066.0
2262,166678.0
2263,353964.84375
2264,412347.8125
2265,163231.703125
2266,257752.84375
2267,294756.65625
2268,348460.125
2269,158634.28125
2270,201113.765625
2271,203879.28125
2272,247129.046875
2273,159042.671875
2274,171752.8125
2275,162235.546875
2276,175070.6875
2277,178368.953125
2278,132582.828125
2279,132038.921875
2280,99015.578125
2281,156749.5
2282,174961.71875
2283,103680.8125
2284,123088.859375
2285,116669.9609375
2286,116288.2265625
2287,338695.125
2288,258767.84375
2289,273858.90625
2290,370147.46875
2291,316882.25
2292,368837.96875
2293,386677.34375
2294,334345.78125
2295,405094.09375
2296,225951.78125
2297,336636.03125
2298,337469.71875
2299,327362.65625
2300,292838.46875
2301,320863.53125
2302,228185.59375
2303,216174.8125
2304,212608.3125
2305,190065.734375
2306,189069.65625
2307,202907.25
2308,191669.0625
2309,281493.90625
2310,189307.546875
2311,190681.8125
2312,184661.9375
2313,175811.171875
2314,173946.015625
2315,181384.90625
2316,199569.75
2317,188415.71875
2318,185013.75
2319,178378.0
2320,167524.90625
2321,211527.4375
2322,176766.734375
2323,171289.453125
2324,188060.9375
2325,203284.21875
2326,171761.859375
2327,198197.21875
2328,213916.390625
2329,182534.0625
2330,168574.25
2331,310984.53125
2332,330384.5625
2333,272970.9375
2334,233818.421875
2335,269767.3125
2336,267301.96875
2337,180063.390625
2338,236026.359375
2339,210920.515625
2340,369264.09375
2341,204626.9375
2342,222416.09375
2343,222458.1875
2344,207356.640625
2345,208140.90625
2346,190070.203125
2347,179159.875
2348,226287.5625
2349,182611.984375
2350,322940.03125
2351,250373.046875
2352,234731.8125
2353,247857.5625
2354,125166.484375
2355,135912.6875
2356,162681.390625
2357,186135.875
2358,195472.421875
2359,118225.5703125
2360,112981.625
2361,128422.1484375
2362,245027.671875
2363,146414.71875
2364,174508.84375
2365,211195.5
2366,176857.828125
2367,190098.75
2368,196487.59375
2369,176523.78125
2370,160704.046875
2371,154480.328125
2372,177048.25
2373,285677.34375
2374,297387.1875
2375,208589.046875
2376,261740.84375
2377,292047.03125
2378,136743.75
2379,198030.8125
2380,149453.46875
2381,166071.296875
2382,196361.96875
2383,179928.46875
2384,231877.5
2385,168008.5625
2386,127699.359375
2387,125754.0
2388,102785.0703125
2389,115584.2734375
2390,139448.5625
2391,127669.1796875
2392,102213.625
2393,162535.0
2394,116182.640625
2395,203637.625
2396,132669.265625
2397,201744.40625
2398,120325.234375
2399,59657.0625
2400,68255.1484375
2401,97674.953125
2402,134121.140625
2403,131212.34375
2404,136061.09375
2405,158820.75
2406,143763.140625
2407,127444.546875
2408,148165.96875
2409,112411.8515625
2410,173446.640625
2411,103357.8125
2412,141826.59375
2413,118307.3125
2414,149986.296875
2415,133292.71875
2416,111873.6640625
2417,116613.359375
2418,120481.4375
2419,139124.265625
2420,120287.671875
2421,119684.640625
2422,98873.8125
2423,140497.71875
2424,148932.546875
2425,206716.765625
2426,145339.53125
2427,139004.875
2428,167418.1875
2429,103845.921875
2430,121536.046875
2431,97226.4375
2432,148451.703125
2433,131676.484375
2434,129450.34375
2435,147718.0625
2436,103004.015625
2437,96285.140625
2438,116954.2578125
2439,94956.71875
2440,120997.796875
2441,113770.453125
2442,92776.7109375
2443,131832.9375
2444,146371.96875
2445,96833.046875
2446,130287.625
2447,190034.5625
2448,135214.28125
2449,105876.015625
2450,152941.375
2451,128616.296875
2452,184582.375
2453,84942.78125
2454,111251.6484375
2455,113307.5859375
2456,128730.640625
2457,124412.1796875
2458,125660.28125
2459,93832.40625
2460,138479.734375
2461,119606.25
2462,122959.28125
2463,129978.0859375
2464,169417.75
2465,123076.5
2466,124345.828125
2467,155674.28125
2468,87379.125
2469,77495.984375
2470,183948.03125
2471,198468.5625
2472,152484.625
2473,115416.515625
2474,83071.265625
2475,189355.5
2476,101975.0
2477,112856.5625
2478,143065.125
2479,98241.484375
2480,144837.859375
2481,130810.6171875
2482,130183.9921875
2483,97410.453125
2484,116238.03125
2485,119434.7265625
2486,147688.9375
2487,206324.578125
2488,177799.0625
2489,145724.03125
2490,153222.59375
2491,92694.046875
2492,179297.984375
2493,157887.90625
2494,133556.671875
2495,66490.46875
2496,225333.796875
2497,148517.03125
2498,88919.0
2499,75753.09375
2500,112241.7265625
2501,139451.265625
2502,147514.28125
2503,98006.046875
2504,174628.5625
2505,213762.03125
2506,238064.015625
2507,252973.09375
2508,239696.0625
2509,204004.09375
2510,198180.59375
2511,165406.125
2512,193326.75
2513,232486.25
2514,290001.71875
2515,134941.65625
2516,174024.125
2517,125219.3671875
2518,152547.8125
2519,210302.296875
2520,204612.8125
2521,182898.625
2522,210434.453125
2523,113873.734375
2524,126543.2109375
2525,132173.671875
2526,134550.15625
2527,120828.8671875
2528,119320.921875
2529,137815.625
2530,117170.171875
2531,214682.28125
2532,214407.5
2533,185037.5625
2534,227887.015625
2535,250513.46875
2536,225184.53125
2537,221304.6875
2538,178304.625
2539,188017.328125
2540,170882.53125
2541,180899.953125
2542,165361.6875
2543,115632.1953125
2544,102316.40625
2545,135576.46875
2546,121177.4765625
2547,129118.9921875
2548,156881.078125
2549,149833.625
2550,519023.09375
2551,132609.34375
2552,138012.875
2553,68194.171875
2554,75734.875
2555,102419.96875
2556,87153.109375
2557,87242.171875
2558,168178.1875
2559,113234.796875
2560,134075.921875
2561,133747.953125
2562,106616.546875
2563,118303.0234375
2564,174840.0
2565,104954.421875
2566,138992.984375
2567,109304.8203125
2568,169414.328125
2569,194605.4375
2570,107142.9609375
2571,164321.421875
2572,136418.625
2573,187697.28125
2574,185707.1875
2575,138766.4375
2576,131014.125
2577,157677.296875
2578,67414.84375
2579,31146.83984375
2580,109559.5625
2581,123475.6484375
2582,133222.28125
2583,241452.5625
2584,157225.71875
2585,187707.65625
2586,200312.921875
2587,179840.84375
2588,116566.7109375
2589,147076.0
2590,212068.984375
2591,234378.40625
2592,185967.875
2593,245733.3125
2594,168849.28125
2595,203278.8125
2596,289302.53125
2597,197279.03125
2598,276652.53125
2599,323684.1875
2600,141971.421875
2601,140237.59375
2602,76037.3984375
2603,89730.828125
2604,78170.7890625
2605,78146.296875
2606,145848.515625
2607,192332.890625
2608,190218.546875
2609,170794.8125
2610,94086.6875
2611,126544.40625
2612,153279.9375
2613,125489.75
2614,107619.3671875
2615,154767.53125
2616,159882.9375
2617,174127.953125
2618,274744.46875
2619,179707.734375
2620,169585.015625
2621,169482.828125
2622,171217.890625
2623,212619.875
2624,262104.90625
2625,233011.71875
2626,163340.109375
2627,135770.203125
2628,375680.46875
2629,408462.125
2630,303855.90625
2631,397117.625
2632,359808.40625
2633,251533.40625
2634,356594.46875
2635,151889.59375
2636,168539.90625
2637,182220.0625
2638,253649.0625
2639,176617.65625
2640,142151.265625
2641,94921.53125
2642,169323.75
2643,100018.546875
2644,116182.59375
2645,104716.4296875
2646,90363.234375
2647,101314.0390625
2648,130618.796875
2649,145451.5
2650,116618.828125
2651,137048.28125
2652,347626.09375
2653,234619.28125
2654,244987.859375
2655,366085.3125
2656,314938.4375
2657,321448.1875
2658,299648.21875
2659,280237.59375
2660,339249.625
2661,302771.46875
2662,347213.21875
2663,247935.265625
2664,273279.65625
2665,297928.34375
2666,258915.078125
2667,181530.6875
2668,180881.890625
2669,181272.5
2670,263729.96875
2671,183519.953125
2672,180161.046875
2673,179186.15625
2674,183161.0
2675,152295.5625
2676,203448.125
2677,189539.28125
2678,230127.59375
2679,252038.90625
2680,254482.84375
2681,365401.9375
2682,287170.5625
2683,421865.25
2684,281520.25
2685,283728.09375
2686,234380.75
2687,265425.96875
2688,197293.09375
2689,184564.4375
2690,348367.21875
2691,184932.3125
2692,133111.6875
2693,199688.25
2694,138526.296875
2695,193685.1875
2696,184334.109375
2697,175970.34375
2698,210959.0
2699,163598.546875
2700,146508.0
2701,167335.125
2702,123995.3125
2703,142836.25
2704,135079.5
2705,102597.46875
2706,105525.84375
2707,124666.046875
2708,113096.640625
2709,95435.65625
2710,118758.359375
2711,247624.46875
2712,349103.5
2713,154499.546875
2714,145416.515625
2715,159535.296875
2716,144325.875
2717,194712.5625
2718,203652.28125
2719,142465.84375
2720,179225.1875
2721,130246.2578125
2722,175081.4375
2723,172610.234375
2724,120450.0390625
2725,120273.8125
2726,134022.9375
2727,164946.46875
2728,170638.9375
2729,142614.625
2730,138810.09375
2731,125907.578125
2732,116861.2890625
2733,144781.375
2734,132726.34375
2735,134388.125
2736,122003.1875
2737,104543.796875
2738,124726.4609375
2739,145587.96875
2740,128926.390625
2741,143548.078125
2742,160649.6875
2743,146132.53125
2744,161395.609375
2745,154379.90625
2746,127289.6171875
2747,145294.109375
2748,102111.796875
2749,129967.4453125
2750,107044.671875
2751,133448.40625
2752,218059.28125
2753,151775.140625
2754,219572.21875
2755,129382.734375
2756,88698.28125
2757,70578.953125
2758,121117.8515625
2759,148792.3125
2760,145208.53125
2761,129844.2734375
2762,127406.734375
2763,172395.90625
2764,158788.6875
2765,231961.4375
2766,126207.640625
2767,66764.09375
2768,105204.171875
2769,119349.546875
2770,134943.453125
2771,102700.609375
2772,95782.6484375
2773,196534.875
2774,143589.375
2775,124031.203125
2776,156592.125
2777,155331.5
2778,101200.828125
2779,146420.84375
2780,84024.265625
2781,73354.2578125
2782,90298.59375
2783,101421.359375
2784,121953.328125
2785,145560.6875
2786,73418.34375
2787,127410.625
2788,73253.609375
2789,168765.875
2790,94907.703125
2791,110138.3125
2792,64249.94140625
2793,131864.6875
2794,98645.890625
2795,121065.7109375
2796,63373.84375
2797,204242.5625
2798,124442.90625
2799,129755.40625
2800,59762.11328125
2801,92268.3828125
2802,135727.265625
2803,146068.78125
2804,118811.921875
2805,89252.21875
2806,71077.5234375
2807,159190.21875
2808,158056.875
2809,109271.4296875
2810,122227.78125
2811,162195.75
2812,147695.5625
2813,157385.734375
2814,149139.734375
2815,102607.171875
2816,213984.125
2817,162680.28125
2818,131443.015625
2819,163939.203125
2820,120973.546875
2821,111157.6171875
2822,185012.578125
2823,275013.28125
2824,155932.296875
2825,155005.921875
2826,145401.03125
2827,130636.640625
2828,245722.9375
2829,220129.796875
2830,200423.71875
2831,180788.0625
2832,221056.515625
2833,282409.4375
2834,205143.953125
2835,205381.5
2836,201998.453125
2837,150412.9375
2838,130194.1640625
2839,174079.625
2840,175442.53125
2841,190819.09375
2842,222426.96875
2843,143246.84375
2844,137595.59375
2845,102686.96875
2846,193863.0
2847,190420.734375
2848,197101.1875
2849,191404.96875
2850,265617.28125
2851,214564.328125
2852,220829.34375
2853,229223.90625
2854,143894.484375
2855,190638.375
2856,186855.9375
2857,188327.0
2858,190670.640625
2859,112886.671875
2860,116347.59375
2861,123585.15625
2862,210698.203125
2863,129568.15625
2864,248994.8125
2865,118479.90625
2866,146310.828125
2867,108142.84375
2868,104311.234375
2869,100192.9140625
2870,126624.375
2871,74091.0703125
2872,22714.005859375
2873,92430.421875
2874,164301.90625
2875,111316.2109375
2876,176345.9375
2877,117713.109375
2878,127062.4296875
2879,130142.578125
2880,103876.296875
2881,109391.3984375
2882,160762.28125
2883,176004.484375
2884,178963.71875
2885,151576.625
2886,219356.625
2887,86840.5390625
2888,142470.390625
2889,39930.90234375
2890,80942.0625
2891,146857.46875
2892,39864.05859375
2893,85524.78125
2894,47353.11328125
2895,304732.03125
2896,256861.96875
2897,221147.625
2898,148039.6875
2899,213821.71875
2900,146768.671875
2901,233936.234375
2902,198469.09375
2903,303715.34375
2904,325728.6875
2905,74968.8125
2906,190055.484375
2907,106277.3671875
2908,129819.7109375
2909,149758.25
2910,69906.515625
2911,66480.9921875
2912,162472.21875
2913,71032.75
2914,64937.48828125
2915,73393.0625
2916,72784.7578125
2917,162485.890625
2918,109706.0
2919,236979.734375
